transactionId|custId|transactionDate|productSold|unitsSold
20111114-0023824|0023824|2011-11-14|PURA250|136
20111114-0023824|0023824|2011-11-14|SUPA104|107
20111114-0023824|0023824|2011-11-14|SUPA105|115
20111114-0023855|0023855|2011-11-14|DETA200|155
20111114-0023855|0023855|2011-11-14|PURA100|179
20111114-0023855|0023855|2011-11-14|PURA200|159
20111114-0023968|0023968|2011-11-14|DETA100|192
20111114-0024164|0024164|2011-11-14|DETA800|90
20111114-0024164|0024164|2011-11-14|PURA100|161
20111114-0024164|0024164|2011-11-14|SUPA101|139
20111114-0024173|0024173|2011-11-14|SUPA104|149
20111114-0024196|0024196|2011-11-14|SUPA101|14
20111115-0023296|0023296|2011-11-15|PURA250|44
20111115-0023363|0023363|2011-11-15|DETA200|149
20111115-0023363|0023363|2011-11-15|SUPA101|234
20111115-0023363|0023363|2011-11-15|SUPA102|139
20111115-0023370|0023370|2011-11-15|PURA100|46
20111115-0023395|0023395|2011-11-15|PURA100|182
20111115-0023395|0023395|2011-11-15|PURA200|164
20111115-0023549|0023549|2011-11-15|PURA500|199
20111115-0023549|0023549|2011-11-15|SUPA104|183
20111115-0023575|0023575|2011-11-15|PURA100|38
20111115-0023575|0023575|2011-11-15|PURA250|36
20111115-0023586|0023586|2011-11-15|PURA100|222
20111115-0023586|0023586|2011-11-15|PURA200|192
20111115-0023586|0023586|2011-11-15|PURA500|212
20111115-0023587|0023587|2011-11-15|DETA100|114
20111115-0023587|0023587|2011-11-15|PURA100|135
20111115-0023587|0023587|2011-11-15|PURA250|115
20111115-0023631|0023631|2011-11-15|PURA100|83
20111115-0023631|0023631|2011-11-15|SUPA101|82
20111115-0023667|0023667|2011-11-15|DETA100|13
20111115-0023667|0023667|2011-11-15|PURA100|17
20111115-0023667|0023667|2011-11-15|PURA500|14
20111115-0023717|0023717|2011-11-15|SUPA101|106
20111115-0023717|0023717|2011-11-15|SUPA102|95
20111115-0023826|0023826|2011-11-15|DETA200|213
20111115-0023826|0023826|2011-11-15|PURA200|201
20111115-0024202|0024202|2011-11-15|PURA500|49
20111115-0024202|0024202|2011-11-15|SUPA104|45
20111115-0024208|0024208|2011-11-15|PURA100|113
20111115-0024208|0024208|2011-11-15|PURA500|83
20111115-0024208|0024208|2011-11-15|SUPA101|107
20111116-0023544|0023544|2011-11-16|PURA100|72
20111116-0023544|0023544|2011-11-16|SUPA101|66
20111116-0023570|0023570|2011-11-16|SUPA103|69
20111116-0023570|0023570|2011-11-16|SUPA104|69
20111116-0023586|0023586|2011-11-16|SUPA101|162
20111116-0023628|0023628|2011-11-16|SUPA101|205
20111116-0023754|0023754|2011-11-16|PURA100|81
20111116-0023754|0023754|2011-11-16|PURA250|77
20111116-0023754|0023754|2011-11-16|SUPA101|80
20111116-0023927|0023927|2011-11-16|DETA200|138
20111116-0023927|0023927|2011-11-16|SUPA101|147
20111116-0023927|0023927|2011-11-16|SUPA104|137
20111116-0023947|0023947|2011-11-16|PURA250|130
20111116-0023947|0023947|2011-11-16|PURA500|143
20111116-0023998|0023998|2011-11-16|SUPA104|107
20111116-0023998|0023998|2011-11-16|SUPA105|129
20111116-0024039|0024039|2011-11-16|DETA200|105
20111116-0024039|0024039|2011-11-16|PURA100|108
20111116-0024039|0024039|2011-11-16|PURA500|114
20111117-0023364|0023364|2011-11-17|PURA200|52
20111117-0023364|0023364|2011-11-17|SUPA101|49
20111117-0023399|0023399|2011-11-17|PURA200|207
20111117-0023399|0023399|2011-11-17|PURA250|223
20111117-0023490|0023490|2011-11-17|SUPA101|167
20111117-0023546|0023546|2011-11-17|PURA250|129
20111117-0023546|0023546|2011-11-17|PURA500|113
20111117-0023546|0023546|2011-11-17|SUPA101|132
20111117-0023558|0023558|2011-11-17|PURA100|193
20111117-0023558|0023558|2011-11-17|SUPA104|175
20111117-0023680|0023680|2011-11-17|PURA250|177
20111117-0023680|0023680|2011-11-17|PURA500|159
20111117-0023680|0023680|2011-11-17|SUPA102|122
20111117-0023712|0023712|2011-11-17|PURA100|12
20111117-0023712|0023712|2011-11-17|SUPA101|11
20111117-0023720|0023720|2011-11-17|PURA250|71
20111117-0023748|0023748|2011-11-17|PURA100|26
20111117-0023748|0023748|2011-11-17|PURA250|27
20111117-0023756|0023756|2011-11-17|DETA800|93
20111117-0023807|0023807|2011-11-17|PURA100|202
20111117-0023807|0023807|2011-11-17|PURA500|211
20111117-0023807|0023807|2011-11-17|SUPA101|189
20111117-0023824|0023824|2011-11-17|PURA250|133
20111117-0023824|0023824|2011-11-17|PURA500|153
20111117-0023845|0023845|2011-11-17|PURA100|145
20111117-0023845|0023845|2011-11-17|PURA200|149
20111117-0023845|0023845|2011-11-17|PURA250|145
20111117-0023883|0023883|2011-11-17|DETA100|8
20111117-0023883|0023883|2011-11-17|DETA200|8
20111117-0024050|0024050|2011-11-17|PURA250|180
20111117-0024050|0024050|2011-11-17|PURA500|172
20111117-0024100|0024100|2011-11-17|PURA500|204
20111117-0024131|0024131|2011-11-17|DETA200|209
20111117-0024131|0024131|2011-11-17|DETA800|204
20111117-0024197|0024197|2011-11-17|SUPA101|164
20111118-0023414|0023414|2011-11-18|DETA100|126
20111118-0023414|0023414|2011-11-18|PURA100|122
20111118-0023496|0023496|2011-11-18|PURA250|169
20111118-0023603|0023603|2011-11-18|PURA500|11
20111118-0024010|0024010|2011-11-18|PURA100|32
20111118-0024013|0024013|2011-11-18|SUPA101|80
20111118-0024051|0024051|2011-11-18|SUPA103|80
20111119-0023290|0023290|2011-11-19|PURA100|229
20111119-0023290|0023290|2011-11-19|PURA250|174
20111119-0023499|0023499|2011-11-19|SUPA103|96
20111119-0023499|0023499|2011-11-19|SUPA104|98
20111119-0023590|0023590|2011-11-19|PURA200|134
20111119-0023590|0023590|2011-11-19|SUPA102|128
20111119-0023593|0023593|2011-11-19|DETA100|200
20111119-0023593|0023593|2011-11-19|DETA800|197
20111119-0023735|0023735|2011-11-19|DETA800|68
20111119-0023735|0023735|2011-11-19|PURA500|60
20111119-0023735|0023735|2011-11-19|SUPA104|64
20111119-0023811|0023811|2011-11-19|PURA250|108
20111119-0023811|0023811|2011-11-19|SUPA103|104
20111119-0023811|0023811|2011-11-19|SUPA104|111
20111119-0023839|0023839|2011-11-19|PURA500|237
20111119-0023858|0023858|2011-11-19|PURA200|85
20111119-0023858|0023858|2011-11-19|SUPA103|85
20111119-0023917|0023917|2011-11-19|PURA100|129
20111119-0023917|0023917|2011-11-19|PURA500|138
20111119-0024149|0024149|2011-11-19|PURA250|161
20111119-0024149|0024149|2011-11-19|PURA500|168
20111120-0023610|0023610|2011-11-20|PURA500|155
20111120-0023610|0023610|2011-11-20|SUPA101|179
20111120-0023640|0023640|2011-11-20|PURA100|100
20111120-0023640|0023640|2011-11-20|SUPA104|89
20111120-0023640|0023640|2011-11-20|SUPA105|82
20111120-0023787|0023787|2011-11-20|DETA200|34
20111120-0023787|0023787|2011-11-20|PURA100|37
20111120-0023844|0023844|2011-11-20|DETA200|183
20111120-0023844|0023844|2011-11-20|PURA500|227
20111120-0023844|0023844|2011-11-20|SUPA101|179
20111120-0023908|0023908|2011-11-20|PURA100|124
20111120-0023981|0023981|2011-11-20|SUPA101|39
20111120-0023981|0023981|2011-11-20|SUPA104|37
20111120-0023981|0023981|2011-11-20|SUPA105|40
20111120-0024051|0024051|2011-11-20|DETA200|85
20111120-0024088|0024088|2011-11-20|PURA100|50
20111120-0024088|0024088|2011-11-20|SUPA101|47
20111120-0024129|0024129|2011-11-20|PURA500|198
20111120-0024129|0024129|2011-11-20|SUPA101|249
20111120-0024129|0024129|2011-11-20|SUPA103|217
20111120-0024173|0024173|2011-11-20|DETA100|142
20111120-0024173|0024173|2011-11-20|SUPA103|131
20111120-0024180|0024180|2011-11-20|PURA250|207
20111121-0023570|0023570|2011-11-21|PURA250|69
20111121-0023570|0023570|2011-11-21|PURA500|70
20111121-0023570|0023570|2011-11-21|SUPA104|64
20111121-0023687|0023687|2011-11-21|PURA500|236
20111121-0024010|0024010|2011-11-21|SUPA101|27
20111121-0024010|0024010|2011-11-21|SUPA102|23
20111121-0024010|0024010|2011-11-21|SUPA105|22
20111121-0024055|0024055|2011-11-21|DETA200|36
20111121-0024055|0024055|2011-11-21|PURA100|37
20111122-0023363|0023363|2011-11-22|DETA200|195
20111122-0023363|0023363|2011-11-22|PURA500|245
20111122-0023381|0023381|2011-11-22|PURA250|181
20111122-0023381|0023381|2011-11-22|SUPA101|173
20111122-0023381|0023381|2011-11-22|SUPA104|168
20111122-0023385|0023385|2011-11-22|PURA100|65
20111122-0023385|0023385|2011-11-22|SUPA104|53
20111122-0023470|0023470|2011-11-22|PURA250|133
20111122-0023470|0023470|2011-11-22|SUPA102|124
20111122-0023470|0023470|2011-11-22|SUPA103|136
20111122-0023562|0023562|2011-11-22|DETA800|198
20111122-0023562|0023562|2011-11-22|PURA500|157
20111122-0023562|0023562|2011-11-22|SUPA105|149
20111122-0023594|0023594|2011-11-22|PURA100|71
20111122-0023723|0023723|2011-11-22|DETA200|11
20111122-0023723|0023723|2011-11-22|SUPA101|13
20111122-0023723|0023723|2011-11-22|SUPA104|12
20111122-0023752|0023752|2011-11-22|DETA200|116
20111122-0023752|0023752|2011-11-22|PURA100|147
20111122-0023752|0023752|2011-11-22|SUPA105|110
20111122-0023802|0023802|2011-11-22|PURA100|43
20111122-0023802|0023802|2011-11-22|SUPA104|45
20111122-0024242|0024242|2011-11-22|PURA100|13
20111122-0024242|0024242|2011-11-22|PURA250|13
20111123-0023262|0023262|2011-11-23|DETA800|124
20111123-0023403|0023403|2011-11-23|DETA800|42
20111123-0023403|0023403|2011-11-23|PURA100|56
20111123-0023403|0023403|2011-11-23|SUPA104|50
20111123-0023505|0023505|2011-11-23|PURA200|212
20111123-0023505|0023505|2011-11-23|SUPA101|208
20111123-0023505|0023505|2011-11-23|SUPA104|208
20111123-0023529|0023529|2011-11-23|PURA100|179
20111123-0023529|0023529|2011-11-23|PURA250|182
20111123-0023535|0023535|2011-11-23|DETA800|156
20111123-0023535|0023535|2011-11-23|SUPA103|144
20111123-0023535|0023535|2011-11-23|SUPA105|118
20111123-0023664|0023664|2011-11-23|DETA100|190
20111123-0023664|0023664|2011-11-23|PURA100|206
20111123-0023664|0023664|2011-11-23|PURA500|228
20111123-0023687|0023687|2011-11-23|PURA100|224
20111123-0023687|0023687|2011-11-23|PURA200|209
20111123-0023826|0023826|2011-11-23|DETA800|211
20111123-0023826|0023826|2011-11-23|PURA100|207
20111123-0023826|0023826|2011-11-23|PURA500|251
20111123-0023963|0023963|2011-11-23|DETA100|167
20111123-0024221|0024221|2011-11-23|DETA100|201
20111123-0024221|0024221|2011-11-23|PURA100|225
20111123-0024221|0024221|2011-11-23|SUPA102|187
20111124-0023270|0023270|2011-11-24|PURA500|71
20111124-0023270|0023270|2011-11-24|SUPA102|61
20111124-0023430|0023430|2011-11-24|PURA500|181
20111124-0023430|0023430|2011-11-24|SUPA101|152
20111124-0023464|0023464|2011-11-24|PURA100|236
20111124-0023464|0023464|2011-11-24|PURA250|198
20111124-0023464|0023464|2011-11-24|SUPA101|192
20111124-0023575|0023575|2011-11-24|DETA200|30
20111124-0023575|0023575|2011-11-24|PURA100|32
20111124-0023575|0023575|2011-11-24|PURA250|33
20111124-0023628|0023628|2011-11-24|DETA100|176
20111124-0023628|0023628|2011-11-24|PURA100|206
20111124-0023628|0023628|2011-11-24|PURA500|185
20111124-0023757|0023757|2011-11-24|DETA100|199
20111124-0023757|0023757|2011-11-24|PURA500|243
20111124-0023871|0023871|2011-11-24|PURA250|190
20111124-0023904|0023904|2011-11-24|SUPA103|167
20111124-0023904|0023904|2011-11-24|SUPA105|157
20111124-0024093|0024093|2011-11-24|SUPA105|40
20111124-0024229|0024229|2011-11-24|DETA200|20
20111124-0024229|0024229|2011-11-24|SUPA101|20
20111124-0024229|0024229|2011-11-24|SUPA105|20
20111125-0023393|0023393|2011-11-25|PURA500|142
20111125-0023393|0023393|2011-11-25|SUPA103|126
20111125-0023393|0023393|2011-11-25|SUPA104|119
20111125-0023414|0023414|2011-11-25|PURA100|151
20111125-0023517|0023517|2011-11-25|DETA100|162
20111125-0023517|0023517|2011-11-25|PURA200|154
20111125-0023586|0023586|2011-11-25|PURA500|188
20111125-0023586|0023586|2011-11-25|SUPA101|221
20111125-0023586|0023586|2011-11-25|SUPA105|175
20111125-0023602|0023602|2011-11-25|PURA100|111
20111125-0023602|0023602|2011-11-25|PURA500|110
20111125-0023631|0023631|2011-11-25|PURA500|64
20111125-0023631|0023631|2011-11-25|SUPA101|68
20111125-0023826|0023826|2011-11-25|DETA200|211
20111125-0023826|0023826|2011-11-25|PURA100|188
20111125-0023826|0023826|2011-11-25|SUPA101|215
20111125-0024224|0024224|2011-11-25|SUPA101|214
20111126-0023371|0023371|2011-11-26|PURA100|209
20111126-0023371|0023371|2011-11-26|PURA500|207
20111126-0023371|0023371|2011-11-26|SUPA104|209
20111126-0023407|0023407|2011-11-26|DETA200|199
20111126-0023407|0023407|2011-11-26|SUPA103|207
20111126-0023426|0023426|2011-11-26|SUPA103|192
20111126-0023426|0023426|2011-11-26|SUPA104|196
20111126-0023488|0023488|2011-11-26|SUPA101|157
20111126-0023552|0023552|2011-11-26|DETA100|140
20111126-0023552|0023552|2011-11-26|PURA200|154
20111126-0023552|0023552|2011-11-26|PURA250|172
20111126-0023795|0023795|2011-11-26|PURA100|139
20111126-0023852|0023852|2011-11-26|PURA250|183
20111126-0023852|0023852|2011-11-26|PURA500|195
20111126-0023896|0023896|2011-11-26|DETA200|4
20111126-0023896|0023896|2011-11-26|PURA100|5
20111126-0023952|0023952|2011-11-26|SUPA101|73
20111126-0023952|0023952|2011-11-26|SUPA105|65
20111126-0024058|0024058|2011-11-26|SUPA104|211
20111126-0024224|0024224|2011-11-26|DETA100|175
20111126-0024224|0024224|2011-11-26|PURA100|179
20111127-0023580|0023580|2011-11-27|DETA800|2
20111127-0023593|0023593|2011-11-27|SUPA103|185
20111127-0023619|0023619|2011-11-27|SUPA101|77
20111127-0023681|0023681|2011-11-27|SUPA105|24
20111127-0023725|0023725|2011-11-27|SUPA102|36
20111127-0023728|0023728|2011-11-27|PURA250|214
20111127-0023855|0023855|2011-11-27|DETA800|154
20111127-0023855|0023855|2011-11-27|SUPA105|150
20111127-0023890|0023890|2011-11-27|PURA250|216
20111127-0023913|0023913|2011-11-27|DETA100|7
20111127-0023913|0023913|2011-11-27|PURA500|7
20111127-0023975|0023975|2011-11-27|DETA100|104
20111127-0023975|0023975|2011-11-27|SUPA101|126
20111127-0024032|0024032|2011-11-27|PURA500|245
20111127-0024111|0024111|2011-11-27|PURA200|179
20111127-0024111|0024111|2011-11-27|PURA500|191
20111127-0024111|0024111|2011-11-27|SUPA101|147
20111127-0024159|0024159|2011-11-27|DETA200|46
20111127-0024159|0024159|2011-11-27|SUPA104|46
20111127-0024197|0024197|2011-11-27|DETA200|148
20111127-0024197|0024197|2011-11-27|PURA200|146
20111128-0023411|0023411|2011-11-28|DETA200|136
20111128-0023411|0023411|2011-11-28|PURA100|148
20111128-0023411|0023411|2011-11-28|SUPA101|127
20111128-0023442|0023442|2011-11-28|DETA200|104
20111128-0023442|0023442|2011-11-28|SUPA104|103
20111128-0023455|0023455|2011-11-28|DETA100|67
20111128-0023455|0023455|2011-11-28|PURA200|68
20111128-0023455|0023455|2011-11-28|SUPA103|34
20111128-0023530|0023530|2011-11-28|PURA100|164
20111128-0023530|0023530|2011-11-28|PURA500|150
20111128-0023530|0023530|2011-11-28|SUPA101|161
20111128-0023879|0023879|2011-11-28|SUPA103|8
20111128-0023879|0023879|2011-11-28|SUPA104|9
20111128-0023879|0023879|2011-11-28|SUPA105|7
20111128-0023906|0023906|2011-11-28|DETA200|143
20111128-0023906|0023906|2011-11-28|PURA100|192
20111128-0023906|0023906|2011-11-28|SUPA103|160
20111128-0023931|0023931|2011-11-28|PURA500|145
20111128-0023950|0023950|2011-11-28|PURA500|102
20111128-0023953|0023953|2011-11-28|PURA500|197
20111128-0024039|0024039|2011-11-28|PURA500|95
20111128-0024058|0024058|2011-11-28|DETA800|173
20111128-0024058|0024058|2011-11-28|PURA250|233
20111128-0024104|0024104|2011-11-28|SUPA101|200
20111128-0024126|0024126|2011-11-28|PURA500|120
20111128-0024126|0024126|2011-11-28|SUPA101|127
20111129-0023363|0023363|2011-11-29|PURA100|261
20111129-0023648|0023648|2011-11-29|DETA800|162
20111129-0023676|0023676|2011-11-29|PURA500|89
20111129-0023676|0023676|2011-11-29|SUPA101|81
20111129-0023676|0023676|2011-11-29|SUPA103|92
20111129-0023891|0023891|2011-11-29|PURA100|209
20111129-0023891|0023891|2011-11-29|SUPA104|207
20111129-0023996|0023996|2011-11-29|DETA200|65
20111129-0023996|0023996|2011-11-29|SUPA101|51
20111129-0023996|0023996|2011-11-29|SUPA103|64
20111129-0024010|0024010|2011-11-29|SUPA101|26
20111129-0024030|0024030|2011-11-29|PURA100|107
20111129-0024030|0024030|2011-11-29|SUPA103|86
20111129-0024030|0024030|2011-11-29|SUPA104|109
20111129-0024056|0024056|2011-11-29|DETA800|160
20111129-0024056|0024056|2011-11-29|PURA250|251
20111129-0024056|0024056|2011-11-29|SUPA105|200
20111129-0024086|0024086|2011-11-29|PURA200|6
20111129-0024086|0024086|2011-11-29|PURA250|7
20111129-0024115|0024115|2011-11-29|PURA100|181
20111129-0024115|0024115|2011-11-29|PURA250|191
20111129-0024212|0024212|2011-11-29|PURA100|18
20111129-0024212|0024212|2011-11-29|PURA500|17
20111129-0024212|0024212|2011-11-29|SUPA105|16
20111130-0023262|0023262|2011-11-30|DETA800|113
20111130-0023262|0023262|2011-11-30|SUPA105|118
20111130-0023364|0023364|2011-11-30|PURA100|60
20111130-0023372|0023372|2011-11-30|DETA800|19
20111130-0023429|0023429|2011-11-30|SUPA101|143
20111130-0023557|0023557|2011-11-30|PURA250|53
20111130-0023613|0023613|2011-11-30|SUPA104|206
20111130-0023641|0023641|2011-11-30|DETA800|9
20111130-0023641|0023641|2011-11-30|SUPA105|11
20111130-0023647|0023647|2011-11-30|PURA100|160
20111130-0023647|0023647|2011-11-30|PURA250|181
20111130-0023860|0023860|2011-11-30|PURA250|191
20111130-0023950|0023950|2011-11-30|DETA800|94
20111130-0023950|0023950|2011-11-30|PURA100|98
20111130-0024254|0024254|2011-11-30|PURA500|8
20111201-0023268|0023268|2011-12-01|DETA100|87
20111201-0023268|0023268|2011-12-01|DETA800|87
20111201-0023268|0023268|2011-12-01|PURA250|98
20111201-0023411|0023411|2011-12-01|PURA100|173
20111201-0023411|0023411|2011-12-01|PURA250|164
20111201-0023664|0023664|2011-12-01|PURA200|199
20111201-0023682|0023682|2011-12-01|PURA500|257
20111201-0023682|0023682|2011-12-01|SUPA105|192
20111201-0023824|0023824|2011-12-01|PURA500|151
20111201-0023947|0023947|2011-12-01|PURA200|130
20111201-0023985|0023985|2011-12-01|DETA100|54
20111201-0024102|0024102|2011-12-01|SUPA101|202
20111201-0024135|0024135|2011-12-01|SUPA101|134
20111202-0023267|0023267|2011-12-02|PURA100|135
20111202-0023267|0023267|2011-12-02|PURA250|129
20111202-0023267|0023267|2011-12-02|SUPA101|142
20111202-0023659|0023659|2011-12-02|SUPA104|228
20111202-0023698|0023698|2011-12-02|PURA500|100
20111202-0023931|0023931|2011-12-02|DETA100|145
20111202-0023931|0023931|2011-12-02|PURA100|166
20111202-0023931|0023931|2011-12-02|PURA250|175
20111202-0023955|0023955|2011-12-02|DETA100|26
20111203-0023286|0023286|2011-12-03|PURA200|79
20111203-0023488|0023488|2011-12-03|DETA100|145
20111203-0023488|0023488|2011-12-03|SUPA103|107
20111203-0023488|0023488|2011-12-03|SUPA104|138
20111203-0023560|0023560|2011-12-03|DETA200|243
20111203-0023560|0023560|2011-12-03|PURA500|240
20111203-0023560|0023560|2011-12-03|SUPA101|260
20111203-0023586|0023586|2011-12-03|DETA100|168
20111203-0023586|0023586|2011-12-03|PURA100|206
20111203-0023737|0023737|2011-12-03|PURA100|16
20111203-0023737|0023737|2011-12-03|SUPA103|16
20111203-0023961|0023961|2011-12-03|DETA200|119
20111203-0023961|0023961|2011-12-03|PURA250|161
20111203-0023961|0023961|2011-12-03|SUPA103|131
20111203-0023976|0023976|2011-12-03|PURA100|80
20111203-0023976|0023976|2011-12-03|PURA250|89
20111203-0024010|0024010|2011-12-03|DETA200|27
20111203-0024010|0024010|2011-12-03|PURA500|31
20111203-0024075|0024075|2011-12-03|DETA100|5
20111203-0024075|0024075|2011-12-03|PURA200|4
20111203-0024075|0024075|2011-12-03|SUPA101|5
20111203-0024086|0024086|2011-12-03|PURA200|5
20111203-0024217|0024217|2011-12-03|DETA200|169
20111203-0024217|0024217|2011-12-03|PURA200|163
20111204-0023268|0023268|2011-12-04|SUPA101|84
20111204-0023361|0023361|2011-12-04|PURA100|175
20111204-0023361|0023361|2011-12-04|SUPA101|210
20111204-0023399|0023399|2011-12-04|PURA250|230
20111204-0023399|0023399|2011-12-04|SUPA104|213
20111204-0023546|0023546|2011-12-04|PURA500|129
20111204-0023659|0023659|2011-12-04|PURA100|265
20111204-0023667|0023667|2011-12-04|PURA250|13
20111204-0023667|0023667|2011-12-04|SUPA101|15
20111204-0023682|0023682|2011-12-04|DETA100|215
20111204-0023682|0023682|2011-12-04|DETA200|222
20111204-0023804|0023804|2011-12-04|DETA800|113
20111204-0023804|0023804|2011-12-04|PURA200|107
20111204-0023810|0023810|2011-12-04|SUPA102|156
20111204-0023810|0023810|2011-12-04|SUPA105|174
20111204-0023855|0023855|2011-12-04|PURA500|193
20111204-0024003|0024003|2011-12-04|DETA200|65
20111204-0024003|0024003|2011-12-04|PURA100|62
20111204-0024003|0024003|2011-12-04|SUPA103|63
20111204-0024052|0024052|2011-12-04|PURA500|253
